timestamp,mission_time_s,chamber_pressure_psi,oxidizer_inlet_pressure_psi,fuel_inlet_pressure_psi,combustion_temp_F,nozzle_exit_temp_F,thrust_lbf,oxidizer_flow_rate_gps,fuel_flow_rate_gps,turbopump_rpm,vibration_g,coolant_inlet_temp_F,coolant_outlet_temp_F,injector_pressure_drop_psi,nozzle_exit_pressure_psi,o_f_ratio,test_phase
2026-02-15T04:36:03.400Z,363.4,1438.6775,1674.9296,1539.023,5884.17,2882.06,191026.4551,563.3854,240.2135,36526.0715,2.2359,72.156,385.8824,280.3087,14.3705,2.3675,MAINSTAGE
2026-02-15T04:36:03.500Z,363.5,1438.5388,1666.4295,1535.4622,5833.6393,2890.6647,191821.0274,570.3614,241.5821,36434.4433,2.7807,67.6665,377.8556,281.7398,14.4913,2.3676,MAINSTAGE
2026-02-15T04:36:03.600Z,363.6,1445.3898,1685.8024,1520.2118,5837.8965,2871.3628,191762.1069,568.104,239.3377,36441.6447,2.8405,72.438,367.0823,279.2095,15.2134,2.3528,MAINSTAGE
2026-02-15T04:36:03.700Z,363.7,1418.0817,1655.4298,1538.2171,5885.3583,2879.0017,192226.439,564.0509,243.1862,36139.6778,2.9245,72.1863,390.7461,279.9289,14.0838,2.3201,MAINSTAGE
2026-02-15T04:36:03.800Z,363.8,1428.0148,1675.2815,1550.7712,5812.2628,2867.5845,192427.6592,565.7731,239.9684,36522.3934,2.2636,73.7951,379.8098,281.1228,15.4848,2.3843,MAINSTAGE
2026-02-15T04:36:03.900Z,363.9,1432.9684,1654.8271,1538.717,5863.7874,2914.8534,191959.4597,563.5828,243.4635,36514.6454,2.5201,75.476,367.1395,281.3638,15.3213,2.3125,MAINSTAGE
2026-02-15T04:36:04.000Z,364,1446.1366,1676.5598,1543.1081,5844.7297,2874.4728,192437.0623,562.5926,244.1032,36109.5726,2.8572,73.284,398.7998,281.0582,15.2583,2.3299,MAINSTAGE
2026-02-15T04:36:04.100Z,364.1,1437.815,1663.9282,1538.4045,5861.8134,2889.105,191774.5397,562.6125,239.0283,36433.2229,2.213,72.3734,390.644,283.5417,14.5664,2.3433,MAINSTAGE
2026-02-15T04:36:04.200Z,364.2,1419.2239,1662.8537,1537.9245,5852.8839,2905.1904,192591.3491,564.2089,245.3733,36208.4713,2.5055,72.4018,392.9917,277.691,14.5969,2.3506,MAINSTAGE
2026-02-15T04:36:04.300Z,364.3,1426.4616,1665.6156,1529.1337,5918.6667,2888.0925,191429.7322,563.9723,240.5078,36415.4925,2.4802,72.8814,392.5544,286.265,14.6512,2.3173,MAINSTAGE
2026-02-15T04:36:04.400Z,364.4,1428.9154,1662.1572,1522.3134,5813.5178,2905.1048,192650.3675,570.6269,242.6449,36063.2606,2.3879,72.3401,398.6302,287.201,15.7244,2.3367,MAINSTAGE
2026-02-15T04:36:04.500Z,364.5,1434.9802,1678.1575,1546.2922,5899.487,2871.731,191529.5917,567.8279,241.0318,36195.2483,2.5244,71.3138,391.4365,281.9187,15.1046,2.358,MAINSTAGE
2026-02-15T04:36:04.600Z,364.6,1428.3367,1654.3911,1522.2318,5953.8014,2947.6257,192026.1478,557.7009,241.7496,36329.7822,2.802,72.3265,387.5538,287.5125,15.7251,2.3475,MAINSTAGE
2026-02-15T04:36:04.700Z,364.7,1436.5322,1669.2525,1537.7274,5849.1357,2945.2251,192076.6829,565.0147,242.0836,36348.9246,2.3353,74.8345,399.9554,282.897,15.3489,2.3474,MAINSTAGE
2026-02-15T04:36:04.800Z,364.8,1423.8728,1652.5938,1536.3733,5794.4953,2823.7413,191675.6519,566.6446,244.0539,36270.2961,2.3838,69.9937,390.8083,281.6829,15.6596,2.3397,MAINSTAGE
2026-02-15T04:36:04.900Z,364.9,1436.2325,1649.3418,1539.9561,5825.2135,2933.3778,191429.928,566.822,241.5589,36361.8263,2.6922,68.9042,388.3203,280.9631,14.1505,2.3467,MAINSTAGE
2026-02-15T04:36:05.000Z,365,1439.6558,1665.2767,1536.1166,5834.0822,2910.1849,191313.2343,569.1606,242.3343,36249.1846,2.7147,72.6774,411.7897,272.839,15.3984,2.339,MAINSTAGE
2026-02-15T04:36:05.100Z,365.1,1430.4378,1664.1345,1541.1714,5876.4194,2859.809,191938.6563,564.6713,245.6646,36514.9253,2.9101,72.0201,406.9237,274.4838,15.256,2.3418,MAINSTAGE
2026-02-15T04:36:05.200Z,365.2,1431.0763,1683.1236,1535.4977,5834.4055,2913.0306,191838.628,561.3698,243.1234,36220.622,2.4266,68.6112,391.626,285.3601,15.0881,2.3452,MAINSTAGE
2026-02-15T04:36:05.300Z,365.3,1429.0378,1673.0106,1531.4023,5842.5071,2929.5891,191311.9904,563.8457,241.0817,36306.8437,2.3514,76.7499,401.6788,300.4782,14.45,2.3098,MAINSTAGE
2026-02-15T04:36:05.400Z,365.4,1433.7606,1674.4513,1543.3258,5845.6395,2928.9977,190689.8707,567.1567,239.8725,36543.7036,2.3404,71.9744,395.7364,282.594,14.7479,2.3766,MAINSTAGE
2026-02-15T04:36:05.500Z,365.5,1442.8524,1662.3188,1521.9746,5840.2513,2903.7259,191651.5991,568.8838,242.8072,36508.3483,2.5216,73.2637,392.6446,277.326,14.7067,2.358,MAINSTAGE
2026-02-15T04:36:05.600Z,365.6,1428.0423,1682.9361,1539.7758,5855.4516,2924.4139,190904.3056,563.7002,246.5738,36351.7133,2.3359,71.4295,398.396,283.7239,14.6793,2.3515,MAINSTAGE
2026-02-15T04:36:05.700Z,365.7,1429.113,1658.8041,1528.4575,5854.6768,2894.9026,191981.861,564.9289,242.022,36264.5852,2.3372,76.0993,408.3608,281.8966,15.6013,2.3467,MAINSTAGE
2026-02-15T04:36:05.800Z,365.8,1434.3242,1677.5979,1533.6116,5829.6386,2909.7498,191979.6242,569.0326,242.1027,36252.3905,2.6516,71.8347,401.3845,279.647,14.4289,2.3509,MAINSTAGE
2026-02-15T04:36:05.900Z,365.9,1441.8594,1664.3668,1530.6596,5837.2919,2936.9047,192329.9068,563.184,241.3861,36360.9956,2.6768,71.5263,394.7222,280.0352,14.8076,2.3606,MAINSTAGE
2026-02-15T04:36:06.000Z,366,1441.939,1652.9084,1533.0009,5840.74,2922.6496,191607.8311,562.1538,242.8171,36402.5053,2.592,74.1672,400.8815,279.8194,15.2993,2.3874,MAINSTAGE
2026-02-15T04:36:06.100Z,366.1,1431.4446,1661.8518,1533.6775,5866.6643,2955.189,191496.7446,563.705,243.6131,36379.0986,2.6223,70.6328,394.0174,288.4009,14.5427,2.3392,MAINSTAGE
2026-02-15T04:36:06.200Z,366.2,1410.75,1665.2124,1521.8885,5840.214,2901.0962,191538.4149,568.1671,237.3908,36344.0763,2.6521,70.9636,408.859,284.7062,14.7674,2.36,MAINSTAGE
2026-02-15T04:36:06.300Z,366.3,1436.8371,1668.8476,1530.3053,5868.2973,2910.3476,192229.8899,569.2751,241.3872,36395.5995,2.501,70.2958,400.5731,282.2169,15.4068,2.3644,MAINSTAGE
2026-02-15T04:36:06.400Z,366.4,1434.1549,1674.9546,1534.7342,5806.7349,2905.0822,191639.8359,561.5253,243.0676,36311.138,2.4349,73.5947,406.1918,290.2831,15.28,2.387,MAINSTAGE
2026-02-15T04:36:06.500Z,366.5,1458.7786,1652.949,1547.6249,5894.0992,2897.3765,193023.3345,555.7837,245.8171,36450.6187,2.5358,70.5817,400.0586,272.7419,15.0342,2.3764,MAINSTAGE
2026-02-15T04:36:06.600Z,366.6,1424.7261,1653.5171,1537.0042,5844.864,2922.0478,191721.6612,564.9357,245.7629,36239.3724,2.0889,68.9027,402.0338,284.3756,15.2739,2.3718,MAINSTAGE
2026-02-15T04:36:06.700Z,366.7,1431.9464,1661.3007,1509.27,5838.1966,2929.5741,191773.863,566.61,242.8427,36329.4185,2.8315,68.7166,416.4357,286.8777,13.8284,2.3471,MAINSTAGE
2026-02-15T04:36:06.800Z,366.8,1448.802,1660.9587,1539.717,5880.8337,2928.733,191658.2947,562.3983,242.2894,36352.016,2.3882,71.0825,410.607,287.8294,14.8752,2.3384,MAINSTAGE
2026-02-15T04:36:06.900Z,366.9,1434.3476,1663.281,1537.1094,5803.6664,2946.7431,191783.1833,564.7174,240.5157,36553.8713,2.658,70.1184,411.1107,281.7088,14.1031,2.3557,MAINSTAGE
2026-02-15T04:36:07.000Z,367,1421.2565,1675.2465,1549.184,5866.3085,2924.7806,191314.2889,562.4423,242.7271,36210.0514,1.5211,70.5792,416.9533,271.681,15.1946,2.3758,MAINSTAGE
2026-02-15T04:36:07.100Z,367.1,1431.017,1661.5874,1533.0731,5856.4135,2907.5547,191719.417,562.9306,239.1124,36566.1983,2.8988,78.8388,406.7797,282.9309,14.8223,2.3648,MAINSTAGE
2026-02-15T04:36:07.200Z,367.2,1427.92,1650.9072,1541.9147,5832.8288,2955.7164,191828.0348,559.5296,243.4539,36249.8127,2.3654,71.8298,415.1679,281.0992,14.7689,2.337,MAINSTAGE
2026-02-15T04:36:07.300Z,367.3,1424.7511,1657.833,1531.6059,5802.5426,2952.9704,192455.5523,564.345,240.8276,36314.0266,2.6254,74.1679,416.8745,276.8452,15.4207,2.3258,MAINSTAGE
2026-02-15T04:36:07.400Z,367.4,1440.241,1681.0811,1540.8357,5872.4233,2925.9883,191830.3084,570.9114,243.7581,36208.2386,3.0196,73.4837,415.0938,283.5868,15.0648,2.3485,MAINSTAGE
2026-02-15T04:36:07.500Z,367.5,1447.0545,1660.5572,1524.3754,5865.0544,2947.6103,191516.7047,566.6056,242.3664,36269.4262,2.7343,73.5709,409.4624,284.7272,14.797,2.3845,MAINSTAGE
2026-02-15T04:36:07.600Z,367.6,1439.5129,1663.7282,1548.926,5921.2623,2965.9343,192403.0744,563.6549,245.5388,36351.6941,2.401,74.2789,417.571,283.1982,14.7064,2.3387,MAINSTAGE
2026-02-15T04:36:07.700Z,367.7,1445.3861,1654.9729,1557.1901,5835.1843,2965.8626,191775.7845,571.6473,243.0376,36407.8227,2.6852,71.0187,425.1968,288.3369,15.3693,2.3633,MAINSTAGE
2026-02-15T04:36:07.800Z,367.8,1432.3076,1678.6275,1534.2886,5900.163,2947.5499,191396.0192,569.1886,244.7248,36395.6315,2.8378,75.353,418.328,289.338,15.6165,2.351,MAINSTAGE
2026-02-15T04:36:07.900Z,367.9,1428.8754,1648.453,1547.8949,5853.4836,2976.7493,191900.0001,571.4085,239.234,36447.0253,2.9008,69.9543,428.6243,283.8715,15.2211,2.3508,MAINSTAGE
2026-02-15T04:36:08.000Z,368,1422.9149,1669.9319,1545.346,5853.5529,2958.4499,191827.6112,567.1216,244.4257,36248.5993,2.2927,72.9655,430.2342,288.2864,14.9488,2.3442,MAINSTAGE
2026-02-15T04:36:08.100Z,368.1,1444.4889,1671.9967,1526.0367,5845.1223,2978.134,192132.5449,568.0942,241.5502,36515.6387,2.7543,73.8343,419.7973,279.3554,14.4761,2.3586,MAINSTAGE
2026-02-15T04:36:08.200Z,368.2,1437.03,1674.9087,1541.2198,5846.81,2974.6736,191983.9831,566.4952,240.7684,36251.4087,2.4264,75.5361,417.2219,275.8761,13.7012,2.358,MAINSTAGE
2026-02-15T04:36:08.300Z,368.3,1443.2205,1673.197,1528.5974,5887.365,2953.6044,192324.6066,562.2414,242.9673,36298.2406,2.8551,71.6698,414.516,290.2066,15.9375,2.398,MAINSTAGE
2026-02-15T04:36:08.400Z,368.4,1410.5366,1665.4197,1535.6846,5850.2387,3004.4339,192486.5917,565.2641,245.1261,36393.3664,2.3777,73.8867,423.2224,278.4908,14.7574,2.3508,MAINSTAGE
2026-02-15T04:36:08.500Z,368.5,1437.5466,1681.8914,1528.3334,5873.3687,2927.4442,192052.182,564.241,244.9853,36430.4327,2.8536,74.5096,430.1838,279.5715,15.0376,2.3963,MAINSTAGE
2026-02-15T04:36:08.600Z,368.6,1438.9387,1668.8849,1534.9174,5930.4099,2942.6659,191382.519,564.7756,243.1419,36334.768,2.5294,76.5952,412.004,282.8371,15.0816,2.3364,MAINSTAGE
2026-02-15T04:36:08.700Z,368.7,1432.5266,1679.0192,1527.4175,5859.2369,2960.5285,192079.6407,564.4795,242.0589,36304.2493,2.3266,73.7236,424.1654,290.9497,15.2401,2.3611,MAINSTAGE
2026-02-15T04:36:08.800Z,368.8,1440.4784,1661.5012,1529.8728,5855.4361,2961.6089,192115.5035,565.866,242.5354,36373.1801,2.4385,73.6164,423.5019,283.004,13.9689,2.3872,MAINSTAGE
2026-02-15T04:36:08.900Z,368.9,1424.4902,1669.1665,1540.2468,5884.8508,2995.5883,191197.6358,564.6105,243.5166,36374.1505,2.6612,77.2571,435.49,277.8029,14.5425,2.3337,MAINSTAGE
2026-02-15T04:36:09.000Z,369,1438.5468,1656.2121,1537.5473,5855.4967,2973.9424,192201.1524,568.8224,242.9232,36355.9034,2.9672,70.831,433.5494,277.4073,15.0647,2.3298,MAINSTAGE
2026-02-15T04:36:09.100Z,369.1,1440.9105,1668.7294,1529.2736,5873.7997,2979.0001,191886.2929,560.6255,241.1309,36273.0409,2.2209,70.9269,423.1621,284.2593,14.1354,2.327,MAINSTAGE
2026-02-15T04:36:09.200Z,369.2,1447.7592,1674.5148,1532.0887,5856.485,2965.3767,192409.7876,569.6018,244.5085,36293.7287,3.3098,72.2547,428.7937,279.6285,14.7705,2.3552,MAINSTAGE
2026-02-15T04:36:09.300Z,369.3,1446.4981,1654.1867,1544.3823,5945.7769,2984.7182,192600.8021,563.5645,244.511,36429.7789,2.3812,71.8548,418.3919,286.9207,15.0073,2.373,MAINSTAGE
2026-02-15T04:36:09.400Z,369.4,1420.1472,1656.9589,1552.7616,5840.0838,3034.1903,192048.1563,568.5283,242.0964,36470.0156,2.6979,72.8704,428.8281,286.7379,16.3521,2.3052,MAINSTAGE
2026-02-15T04:36:09.500Z,369.5,1444.7346,1662.9337,1526.7784,5836.7675,2981.3777,191348.5992,559.9842,241.876,36369.0609,2.6681,71.3566,416.199,287.0305,14.6884,2.3368,MAINSTAGE
2026-02-15T04:36:09.600Z,369.6,1435.5388,1671.4715,1542.2276,5849.0558,2980.6865,191455.1581,571.0024,242.3852,36321.3285,2.2408,70.9308,438.5283,288.6341,15.5493,2.3599,MAINSTAGE
2026-02-15T04:36:09.700Z,369.7,1430.3313,1653.7175,1530.9123,5845.8446,3012.3125,192256.0203,564.7552,241.8144,36254.8819,2.5825,71.1143,429.7439,270.5782,14.8376,2.3667,MAINSTAGE
2026-02-15T04:36:09.800Z,369.8,1424.1671,1669.4721,1548.7013,5826.7563,3034.8913,190905.3937,570.4853,246.4047,36317.3224,2.349,74.5771,434.7794,288.266,14.9368,2.348,MAINSTAGE
2026-02-15T04:36:09.900Z,369.9,1446.0953,1664.8263,1528.9197,5861.6786,3023.0742,191952.9923,572.8004,242.3769,36306.4728,2.6034,73.0929,428.5112,286.5189,14.537,2.2882,MAINSTAGE
2026-02-15T04:36:10.000Z,370,1433.9354,1670.5239,1522.5244,5856.3873,2986.8672,191081.4308,571.0993,241.7566,36460.6365,2.0008,71.7424,416.2474,279.4742,14.63,2.3495,MAINSTAGE
2026-02-15T04:36:10.100Z,370.1,1422.0476,1681.7732,1539.1043,5861.4726,2959.1941,191834.7209,561.7673,242.9144,36344.4224,2.5503,75.0578,430.9723,283.6077,15.39,2.3092,MAINSTAGE
2026-02-15T04:36:10.200Z,370.2,1424.9767,1650.6304,1544.3503,5847.7831,3010.1392,191093.5029,563.1617,242.302,36429.4735,2.7101,68.2074,438.4054,285.9786,14.3137,2.3611,MAINSTAGE
2026-02-15T04:36:10.300Z,370.3,1429.1232,1664.2948,1549.1014,5872.2005,2985.851,192019.8419,566.0144,242.6853,36418.5037,2.9718,72.6851,431.5998,277.2441,15.3493,2.3605,MAINSTAGE
2026-02-15T04:36:10.400Z,370.4,1422.23,1656.3218,1543.1426,5916.7055,3039.5499,192022.6639,568.1658,242.5531,36429.1953,2.3906,77.6258,458.9219,293.0328,14.27,2.3856,MAINSTAGE
2026-02-15T04:36:10.500Z,370.5,1427.2578,1668.9384,1528.6233,5798.5847,3027.289,192399.1414,564.1764,242.4893,36201.0196,2.4753,72.32,430.2821,282.0499,14.3059,2.3587,MAINSTAGE
2026-02-15T04:36:10.600Z,370.6,1428.4177,1661.6106,1520.3368,5898.043,3017.0984,191526.4311,564.4827,245.8036,36342.0529,3.2169,73.5175,436.0463,289.0281,15.7809,2.3193,MAINSTAGE
2026-02-15T04:36:10.700Z,370.7,1434.9287,1673.008,1532.237,5849.6326,3026.68,191801.4404,569.4757,241.8188,36283.6655,2.4733,70.5891,439.8613,275.7467,15.0192,2.3529,MAINSTAGE
2026-02-15T04:36:10.800Z,370.8,1399.7214,1667.9569,1527.6916,5859.031,2954.1407,191855.7508,561.7162,243.8888,36360.5819,2.8268,72.3288,444.7547,280.1823,14.9145,2.3418,MAINSTAGE
2026-02-15T04:36:10.900Z,370.9,1428.1182,1683.2229,1542.9356,5836.2678,3016.2295,192253.638,567.1062,243.4269,36486.6482,1.9892,69.8205,443.1915,275.2746,14.2548,2.375,MAINSTAGE
2026-02-15T04:36:11.000Z,371,1427.0306,1655.2228,1528.1964,5838.7975,2994.6162,191711.1345,566.4031,241.0669,36447.4029,3.1037,70.4425,433.0354,285.8251,15.1325,2.3669,MAINSTAGE
2026-02-15T04:36:11.100Z,371.1,1431.7972,1669.5929,1553.1179,5856.2096,3014.6147,190515.1615,566.5002,244.918,36375.0917,2.6321,71.1506,449.3914,277.5957,14.75,2.3787,MAINSTAGE
2026-02-15T04:36:11.200Z,371.2,1431.0201,1661.9644,1533.3854,5932.443,3012.8707,191926.2568,569.0343,243.3183,36290.1714,2.4998,71.993,445.5729,275.5961,15.6744,2.3286,MAINSTAGE
2026-02-15T04:36:11.300Z,371.3,1419.2842,1650.7286,1532.9909,5836.6781,3030.3872,191132.0749,562.3327,245.3076,36215.7279,2.5855,70.8541,438.9788,285.6256,15.6173,2.3444,MAINSTAGE
2026-02-15T04:36:11.400Z,371.4,1434.9756,1662.9229,1521.9337,5885.4117,2989.522,191727.6783,562.0499,241.1427,36227.3862,2.1883,71.9632,438.6252,284.3235,14.876,2.3361,MAINSTAGE
2026-02-15T04:36:11.500Z,371.5,1450.2572,1676.5375,1543.9175,5860.3218,3025.4761,193077.1563,567.1095,238.5369,36515.9888,2.4756,70.9098,459.9071,292.3305,14.0674,2.3367,MAINSTAGE
2026-02-15T04:36:11.600Z,371.6,1420.9742,1664.5352,1523.6847,5836.5001,3008.7575,192470.7291,568.3775,243.4897,36195.1986,2.0573,73.0792,452.114,280.8332,14.9134,2.3528,MAINSTAGE
2026-02-15T04:36:11.700Z,371.7,1452.4394,1671.9261,1540.0705,5842.6649,3053.0736,191876.2797,572.4321,241.0675,36106.9892,2.3534,70.8218,458.0105,287.2052,14.5295,2.35,MAINSTAGE
2026-02-15T04:36:11.800Z,371.8,1444.2493,1669.5696,1543.4888,5863.7009,2983.1003,192464.5288,570.9749,238.9686,36343.5593,2.5492,70.5905,438.2352,278.9665,15.3379,2.3537,MAINSTAGE
2026-02-15T04:36:11.900Z,371.9,1431.9016,1669.2094,1543.6613,5857.4991,3053.3406,191987.9503,565.4637,241.3284,36222.4916,2.6264,71.8107,443.7827,288.35,14.1814,2.3818,MAINSTAGE
2026-02-15T04:36:12.000Z,372,1427.9364,1662.8368,1525.3073,5860.3528,3018.524,192265.8048,565.6374,243.1148,36439.7979,2.1623,71.6827,449.1094,275.1092,15.8257,2.3855,MAINSTAGE
2026-02-15T04:36:12.100Z,372.1,1435.0723,1646.3669,1546.679,5890.2391,3039.9316,192219.6049,563.093,242.8147,36314.1275,2.8622,73.5755,439.9036,291.3774,15.5567,2.3227,MAINSTAGE
2026-02-15T04:36:12.200Z,372.2,1419.5652,1658.6173,1537.5407,5840.272,3083.2134,191824.2064,562.1064,244.0318,36434.3436,2.6215,74.2537,444.5632,282.9862,15.0279,2.3419,MAINSTAGE
2026-02-15T04:36:12.300Z,372.3,1432.434,1661.7272,1529.0687,5869.8078,3040.3358,190947.4058,568.5417,239.3292,36391.4442,2.5347,71.4836,435.8909,275.0696,14.5865,2.3426,MAINSTAGE
2026-02-15T04:36:12.400Z,372.4,1436.9572,1651.2149,1533.5854,5866.5513,3058.6132,191758.7365,562.036,244.5411,36310.5818,2.7565,74.9465,452.0563,284.3998,15.6219,2.3548,MAINSTAGE
2026-02-15T04:36:12.500Z,372.5,1435.2378,1659.3101,1532.2966,5895.9667,3081.5783,191933.9107,562.267,244.3211,36386.4112,2.4539,72.2254,453.9664,273.2517,15.0653,2.3075,MAINSTAGE
2026-02-15T04:36:12.600Z,372.6,1443.5073,1674.2779,1528.183,5813.392,3011.9804,192162.9747,563.6875,244.5549,36265.0729,2.8572,73.1681,442.9779,279.7674,14.7847,2.36,MAINSTAGE
2026-02-15T04:36:12.700Z,372.7,1426.0437,1667.1854,1530.3508,5845.8206,3031.8668,191022.9539,568.7717,243.7568,36381.8989,2.8455,73.4627,461.8319,285.108,14.1755,2.372,MAINSTAGE
2026-02-15T04:36:12.800Z,372.8,1434.002,1661.2982,1525.9232,5846.7828,3018.4665,192509.772,564.3601,241.6798,36147.2335,2.5381,73.91,452.5948,290.419,14.5869,2.3214,MAINSTAGE
2026-02-15T04:36:12.900Z,372.9,1424.2437,1654.2163,1541.0727,5853.976,2997.0443,192430.7508,568.4941,243.9452,36363.9072,3.0561,74.6172,449.94,275.828,15.541,2.3494,MAINSTAGE
2026-02-15T04:36:13.000Z,373,1432.5929,1665.0042,1525.6847,5839.8549,3097.2436,192324.5006,569.2393,242.0643,36366.5125,2.9286,68.6506,461.1488,286.4211,15.0786,2.385,MAINSTAGE
2026-02-15T04:36:13.100Z,373.1,1439.8641,1663.9545,1531.3141,5851.5278,3031.4396,191842.0372,566.0555,246.2593,36326.885,2.041,71.7595,465.3687,281.4258,14.0131,2.3472,MAINSTAGE
2026-02-15T04:36:13.200Z,373.2,1437.7473,1675.9263,1547.5653,5899.1052,3030.4051,192565.4618,565.5784,240.1086,36273.5482,2.7797,74.8147,476.8255,282.1627,14.786,2.3827,MAINSTAGE
2026-02-15T04:36:13.300Z,373.3,1435.3754,1654.8742,1523.1005,5861.7781,3042.7578,191575.3521,564.7343,243.2025,36230.1237,1.9637,74.7009,457.2236,283.2178,15.2913,2.3614,MAINSTAGE
2026-02-15T04:36:13.400Z,373.4,1432.3586,1670.3258,1541.3085,5895.6311,3003.7139,192742.379,567.4585,242.7304,36253.7286,2.6041,74.345,469.2477,282.7656,15.3823,2.35,MAINSTAGE
2026-02-15T04:36:13.500Z,373.5,1427.2956,1676.1112,1538.2714,5875.7978,3022.9873,191754.5697,569.9888,240.8085,36361.0822,2.7005,72.1657,478.9227,276.5188,14.5174,2.3671,MAINSTAGE
2026-02-15T04:36:13.600Z,373.6,1430.4328,1671.7964,1527.3461,5863.9421,3051.1244,191855.8641,558.9548,245.0071,36265.1578,2.5269,72.7596,457.4718,292.5542,14.782,2.3527,MAINSTAGE
2026-02-15T04:36:13.700Z,373.7,1424.8923,1659.9016,1538.9687,5879.4038,3030.4425,192265.4274,565.657,246.3598,36398.5506,2.4614,72.2951,449.3009,293.0574,15.3905,2.3621,MAINSTAGE
2026-02-15T04:36:13.800Z,373.8,1423.2582,1667.143,1525.5902,5781.3877,3091.4193,192589.6519,566.8868,237.8952,36450.4702,2.6726,74.0706,475.8215,280.5167,14.6194,2.3495,MAINSTAGE
2026-02-15T04:36:13.900Z,373.9,1430.2486,1658.7295,1556.5087,5837.0642,3065.135,192584.4616,559.3502,245.0874,36226.1394,2.6548,73.7514,461.1356,268.4738,15.166,2.3567,MAINSTAGE
2026-02-15T04:36:14.000Z,374,1422.8906,1661.4798,1522.6868,5848.024,3040.3738,191170.8158,565.6009,241.0094,36308.2976,2.5216,72.2021,480.882,283.0429,15.6849,2.3862,MAINSTAGE
2026-02-15T04:36:14.100Z,374.1,1424.032,1662.2464,1532.7762,5958.9352,3069.6691,191149.9621,564.5996,241.9529,36408.735,2.6672,70.9385,468.2385,269.339,14.6104,2.3359,MAINSTAGE
2026-02-15T04:36:14.200Z,374.2,1422.297,1668.5607,1540.6794,5863.922,3081.224,192077.7948,563.3912,242.9671,36081.1065,2.3723,70.7599,461.9611,278.8484,14.9823,2.3605,MAINSTAGE
2026-02-15T04:36:14.300Z,374.3,1419.0487,1677.7517,1532.3371,5858.5158,3058.0099,191489.8886,565.1473,244.8584,36237.8098,2.4839,67.8402,462.8697,276.6429,14.6965,2.371,MAINSTAGE
2026-02-15T04:36:14.400Z,374.4,1441.7817,1669.8726,1541.8652,5855.1141,3093.2308,191457.4227,567.5405,243.8233,36310.2616,2.0721,72.778,481.1151,293.2203,14.8893,2.4024,MAINSTAGE
2026-02-15T04:36:14.500Z,374.5,1427.1936,1664.5628,1538.6572,5868.9972,3077.8173,191834.6888,561.7617,245.205,36553.495,2.7167,68.2472,469.9088,276.1989,14.9413,2.371,MAINSTAGE
2026-02-15T04:36:14.600Z,374.6,1440.0767,1639.1186,1523.2206,5861.0477,3024.0445,192464.8794,570.0668,241.6304,36563.1032,2.6256,73.5701,467.6693,280.1991,15.1901,2.3677,MAINSTAGE
2026-02-15T04:36:14.700Z,374.7,1423.5494,1655.5399,1526.1706,5881.942,3098.49,193172.1721,569.1944,239.8442,36342.1549,2.3353,72.3575,474.2652,284.5359,15.0269,2.3404,MAINSTAGE
2026-02-15T04:36:14.800Z,374.8,1450.8957,1655.0651,1533.0857,5883.7569,3057.5903,191520.4833,563.4946,240.4171,36351.0627,2.5254,73.9537,465.6507,282.5669,14.2478,2.3783,MAINSTAGE
2026-02-15T04:36:14.900Z,374.9,1431.0318,1653.3043,1549.3508,5813.7533,3044.5002,191751.6083,568.2557,236.7828,36393.7478,2.2777,70.3446,467.6566,284.7929,14.4983,2.3601,MAINSTAGE
2026-02-15T04:36:15.000Z,375,1449.3385,1662.5928,1541.1688,5832.5445,2859.3822,190956.011,566.7213,243.9195,36243.1918,2.5899,74.3048,349.8704,280.6889,14.8076,2.3581,MAINSTAGE
2026-02-15T04:36:15.100Z,375.1,1438.183,1658.2493,1537.797,5853.7383,2866.5961,191913.2547,567.2938,243.7373,36456.6267,2.7111,70.8495,367.1844,287.6478,14.9172,2.3911,MAINSTAGE
2026-02-15T04:36:15.200Z,375.2,1431.736,1664.4824,1527.3858,5818.6072,2813.9919,191828.9069,566.6386,244.1374,36441.5406,2.471,75.3512,353.3506,290.1596,14.4261,2.3939,MAINSTAGE
2026-02-15T04:36:15.300Z,375.3,1432.7137,1650.6995,1539.6398,5870.0068,2791.0707,192304.5248,567.7404,241.3621,36564.1155,2.2058,75.0457,345.9454,283.2422,14.7031,2.3562,MAINSTAGE
2026-02-15T04:36:15.400Z,375.4,1449.4732,1667.9133,1518.9603,5812.2484,2790.92,192298.9157,569.9092,241.7907,36243.9261,2.6309,72.5264,344.5625,279.5562,13.6045,2.3619,MAINSTAGE
2026-02-15T04:36:15.500Z,375.5,1447.0433,1685.0111,1539.0397,5862.7457,2823.1286,192188.9688,563.2399,245.2529,36358.271,2.1596,75.006,353.9221,288.6802,15.6653,2.3559,MAINSTAGE
2026-02-15T04:36:15.600Z,375.6,1422.278,1655.3946,1536.2416,5845.4451,2861.7259,191530.5306,566.984,244.0987,36426.2604,2.7912,72.1999,347.8493,284.1039,15.4289,2.3311,MAINSTAGE
2026-02-15T04:36:15.700Z,375.7,1449.8482,1665.0892,1525.3956,5842.5863,2812.0995,191293.4199,562.872,241.5963,36328.2218,2.6945,71.5443,342.212,286.9088,15.4283,2.3524,MAINSTAGE
2026-02-15T04:36:15.800Z,375.8,1437.1381,1651.552,1534.3191,5858.5714,2817.6126,191122.3752,563.6534,239.6528,36433.2201,2.4705,71.5436,353.594,287.7134,14.2947,2.3589,MAINSTAGE
